2020.07.09,20:00,1.12967,1.12967,1.12797,1.12871,4994
2020.07.10,00:00,1.12865,1.12897,1.12690,1.12720,6516
2020.07.10,04:00,1.12722,1.12743,1.12576,1.12644,8485
2020.07.10,08:00,1.12643,1.12966,1.12544,1.12934,14785
2020.07.10,12:00,1.12933,1.13242,1.12731,1.13194,15765
2020.07.10,16:00,1.13190,1.13195,1.12949,1.12977,10715
2020.07.10,20:00,1.12977,1.13034,1.12951,1.12964,2900
2020.07.12,22:00,1.13040,1.13154,1.13007,1.13154,1660
2020.07.13,00:00,1.13153,1.13261,1.13032,1.13240,6238
2020.07.13,04:00,1.13241,1.13356,1.13204,1.13302,6699
2020.07.13,08:00,1.13297,1.13347,1.13004,1.13292,13667
2020.07.13,12:00,1.13291,1.13697,1.13237,1.13670,15332
2020.07.13,16:00,1.13671,1.13744,1.13510,1.13521,13357
2020.07.13,20:00,1.13520,1.13568,1.13398,1.13443,8138
2020.07.14,00:00,1.13445,1.13498,1.13349,1.13383,7791
2020.07.14,04:00,1.13383,1.13485,1.13365,1.13424,7179
2020.07.14,08:00,1.13429,1.13730,1.13248,1.13702,16619
2020.07.14,12:00,1.13700,1.14052,1.13608,1.13988,22506
2020.07.14,16:00,1.13989,1.14082,1.13916,1.13930,15501
2020.07.14,20:00,1.13929,1.14118,1.13866,1.14085,6511
2020.07.15,00:00,1.14087,1.14227,1.13997,1.14023,9061
2020.07.15,04:00,1.14022,1.14131,1.13908,1.14050,8334
2020.07.15,08:00,1.14052,1.14470,1.13982,1.14404,16673
2020.07.15,12:00,1.14406,1.14516,1.14098,1.14172,18596
2020.07.15,16:00,1.14171,1.14237,1.14010,1.14054,13587
2020.07.15,20:00,1.14052,1.14139,1.14024,1.14113,4501
2020.07.16,00:00,1.14116,1.14181,1.13998,1.14028,8850
2020.07.16,04:00,1.14027,1.14068,1.13924,1.13973,8077
2020.07.16,08:00,1.13977,1.14151,1.13779,1.13945,15826
2020.07.16,12:00,1.13946,1.14412,1.13938,1.14320,20217
2020.07.16,16:00,1.14320,1.14352,1.13749,1.13786,12288
2020.07.16,20:00,1.13783,1.13847,1.13700,1.13844,6292
2020.07.17,00:00,1.13844,1.13928,1.13771,1.13847,7445
2020.07.17,04:00,1.13847,1.13930,1.13776,1.13817,6711
2020.07.17,08:00,1.13817,1.14282,1.13793,1.14280,13354
2020.07.17,12:00,1.14280,1.14395,1.14158,1.14212,13444
2020.07.17,16:00,1.14213,1.14432,1.14202,1.14365,9626
2020.07.17,20:00,1.14365,1.14412,1.14257,1.14257,3253
2020.07.19,22:00,1.14053,1.14427,1.14042,1.14353,2435
